asset_id,name,type,region_id,scheme_id,actor_id,cost,status,lat,lon,encroached,nature,ownership,image_url,source_type,confidence
ASSET_WB_272184,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8027777800554,77.0352777799506,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044004.jpeg,semi_structured_kml,0.95
ASSET_WB_272185,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8019444402172,77.024722220318,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044003.jpeg,semi_structured_kml,0.95
ASSET_WB_272186,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7991666703747,77.0369444398337,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044001.jpeg,semi_structured_kml,0.95
ASSET_WB_272187,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7961111101367,77.0294444396025,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044007.jpeg,semi_structured_kml,0.95
ASSET_WB_272188,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7941666701925,77.0358333297052,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044009.jpeg,semi_structured_kml,0.95
ASSET_WB_272189,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.807777780338,77.0308333295344,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044002.jpeg,semi_structured_kml,0.95
ASSET_WB_272190,"Lake/Pond — Bawana, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7880555603402,77.0266666699916,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000044006.jpeg,semi_structured_kml,0.95
ASSET_WB_272191,"Lake/Pond — Bhorgarh, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8277777800783,77.0922222203085,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000045002.jpeg,semi_structured_kml,0.95
ASSET_WB_272192,"Other Water Body — Bhorgarh, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8313888897568,77.084166670282,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000045001.jpeg,semi_structured_kml,0.95
ASSET_WB_272193,"Lake/Pond — Dariya Purkalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8163888902191,77.0130555594799,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000046001.jpeg,semi_structured_kml,0.95
ASSET_WB_272194,"Lake/Pond — Dariya Purkalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8174999996154,77.0088888900032,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000046003.jpeg,semi_structured_kml,0.95
ASSET_WB_272195,"Lake/Pond — Dariya Purkalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8136111103862,77.0119444399207,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000046002.jpeg,semi_structured_kml,0.95
ASSET_WB_272196,"Lake/Pond — Dariya Purkalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8122222198581,77.0077777802925,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000046005.jpeg,semi_structured_kml,0.95
ASSET_WB_272197,"Lake/Pond — Dariya Purkalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8216666699807,77.0125000005064,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000046004.jpeg,semi_structured_kml,0.95
ASSET_WB_272198,"Lake/Pond — Ghoga, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.831666670059,77.0466666699883,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000047002.jpeg,semi_structured_kml,0.95
ASSET_WB_272199,"Other Water Body — Ghoga, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.830833329772,77.0497222197257,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000047001.jpeg,semi_structured_kml,0.95
ASSET_WB_272200,"Lake/Pond — Harevali, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8372222196653,77.0150000001229,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000048003.jpeg,semi_structured_kml,0.95
ASSET_WB_272201,"Other Water Body — Harevali, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8388888898386,77.0113888895828,Yes,Natural,Co-operative,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000048005.jpeg,semi_structured_kml,0.95
ASSET_WB_272202,"Lake/Pond — Harevali, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8372222196653,77.0150000001229,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000048002.jpeg,semi_structured_kml,0.95
ASSET_WB_272203,"Lake/Pond — Harevali, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8347222196458,77.0088888903693,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000048001.jpeg,semi_structured_kml,0.95
ASSET_WB_272204,"Lake/Pond — Harevali, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8294444396841,77.0186111102902,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000048004.jpeg,semi_structured_kml,0.95
ASSET_WB_272205,"Lake/Pond — Holambi Kalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8077777800859,77.0983333302138,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000049001.jpeg,semi_structured_kml,0.95
ASSET_WB_272206,"Lake/Pond — Holambi Kalan, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8075000000788,77.0958333304272,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000049002.jpeg,semi_structured_kml,0.95
ASSET_WB_272207,"Lake/Pond — Holambi Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.7958333302207,77.0938888903903,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000050001.jpeg,semi_structured_kml,0.95
ASSET_WB_272208,"Lake/Pond — Holambi Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7950000003235,77.1027777800853,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000050002.jpeg,semi_structured_kml,0.95
ASSET_WB_272209,"Other Water Body — Katewara, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.808611109841,76.9686111102298,Yes,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000051005.jpeg,semi_structured_kml,0.95
ASSET_WB_272210,"Lake/Pond — Katewara, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7983333299842,76.9719444395088,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000051002.jpeg,semi_structured_kml,0.95
ASSET_WB_272211,"Other Water Body — Katewara, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.80638889023,76.9694444396399,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000051004.jpeg,semi_structured_kml,0.95
ASSET_WB_272212,"Lake/Pond — Katewara, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8036111096678,76.994999999665,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000051003.jpeg,semi_structured_kml,0.95
ASSET_WB_272213,"Lake/Pond — Katewara, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8058333301173,76.9838888896991,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000051001.jpeg,semi_structured_kml,0.95
ASSET_WB_272214,"Lake/Pond — Khera Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7755555596297,77.0927777800082,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000052001.jpeg,semi_structured_kml,0.95
ASSET_WB_272215,"Lake/Pond — Khera Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7830555596507,77.0961111100608,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000052002.jpeg,semi_structured_kml,0.95
ASSET_WB_272216,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8491666699959,77.0658333298943,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053003.jpeg,semi_structured_kml,0.95
ASSET_WB_272217,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8491666698295,77.059722220091,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053007.jpeg,semi_structured_kml,0.95
ASSET_WB_272218,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.845555559671,77.0563888903481,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053006.jpeg,semi_structured_kml,0.95
ASSET_WB_272219,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8522222196237,77.0644444396128,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053001.jpeg,semi_structured_kml,0.95
ASSET_WB_272220,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8519444400175,77.0649999997315,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053011.jpeg,semi_structured_kml,0.95
ASSET_WB_272221,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8491666702716,77.0655555597696,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053002.jpeg,semi_structured_kml,0.95
ASSET_WB_272222,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8508333295866,77.0663888901102,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053010.jpeg,semi_structured_kml,0.95
ASSET_WB_272223,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8527777799875,77.0786111104578,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053009.jpeg,semi_structured_kml,0.95
ASSET_WB_272224,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8491666699959,77.0658333298943,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053005.jpeg,semi_structured_kml,0.95
ASSET_WB_272225,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8491666699959,77.0658333298943,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053004.jpeg,semi_structured_kml,0.95
ASSET_WB_272226,"Lake/Pond — Lam Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8549999997877,77.0586111095486,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000053008.jpeg,semi_structured_kml,0.95
ASSET_WB_272227,"Lake/Pond — Mamoor Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8616666702022,77.0961111096132,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000054002.jpeg,semi_structured_kml,0.95
ASSET_WB_272228,"Lake/Pond — Mamoor Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8575000000052,77.0938888896192,Yes,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000054001.jpeg,semi_structured_kml,0.95
ASSET_WB_272229,"Lake/Pond — Mamoor Pur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8616666698419,77.0955555596123,No,Natural,Co-operative,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000054003.jpeg,semi_structured_kml,0.95
ASSET_WB_272230,"Lake/Pond — Mungeshp Ur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8194444400693,76.9766666695826,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000055001.jpeg,semi_structured_kml,0.95
ASSET_WB_272231,"Lake/Pond — Mungeshp Ur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8166666696927,76.9697222204491,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000055005.jpeg,semi_structured_kml,0.95
ASSET_WB_272232,"Lake/Pond — Mungeshp Ur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.816111109674,76.9700000004098,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000055004.jpeg,semi_structured_kml,0.95
ASSET_WB_272233,"Lake/Pond — Mungeshp Ur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8163888904318,76.9755555604314,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000055003.jpeg,semi_structured_kml,0.95
ASSET_WB_272234,"Lake/Pond — Mungeshp Ur, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8238888896638,76.9736111099364,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000055002.jpeg,semi_structured_kml,0.95
ASSET_WB_272235,"Lake/Pond — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.791111109904,77.0152777804369,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056005.jpeg,semi_structured_kml,0.95
ASSET_WB_272236,"Lake/Pond — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8105555595567,77.0122222196302,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056001.jpeg,semi_structured_kml,0.95
ASSET_WB_272237,"Other Water Body — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8086111100514,77.0149999998816,Yes,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056006.jpeg,semi_structured_kml,0.95
ASSET_WB_272238,"Lake/Pond — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7983333297233,77.0094444404296,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056002.jpeg,semi_structured_kml,0.95
ASSET_WB_272239,"Lake/Pond — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8113888903117,77.0036111103632,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056003.jpeg,semi_structured_kml,0.95
ASSET_WB_272240,"Lake/Pond — Nangal Thakran, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8066666698225,77.0094444398937,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000056004.jpeg,semi_structured_kml,0.95
ASSET_WB_272241,"Lake/Pond — Narela, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8519444397151,77.0875000001975,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000057001.jpeg,semi_structured_kml,0.95
ASSET_WB_272242,"Lake/Pond — Narela, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8547222202354,77.0950000002614,No,Natural,Muncipal authority,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000057003.jpeg,semi_structured_kml,0.95
ASSET_WB_272243,"Lake/Pond — Narela, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.8511111097148,77.0947222201655,Yes,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000057002.jpeg,semi_structured_kml,0.95
ASSET_WB_272244,"Lake/Pond — Naya Bans, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7897222202681,77.0905555599242,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000058004.jpeg,semi_structured_kml,0.95
ASSET_WB_272245,"Lake/Pond — Naya Bans, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7841666701998,77.0963888896574,No,Natural,Co-operative,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000058001.jpeg,semi_structured_kml,0.95
ASSET_WB_272246,"Lake/Pond — Naya Bans, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7897222203464,77.0686111099331,No,Natural,Co-operative,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000058005.jpeg,semi_structured_kml,0.95
ASSET_WB_272247,"Lake/Pond — Naya Bans, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7761111097489,77.0986111104621,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000058002.jpeg,semi_structured_kml,0.95
ASSET_WB_272248,"Lake/Pond — Naya Bans, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.786111110368,77.094999999607,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000058003.jpeg,semi_structured_kml,0.95
ASSET_WB_272249,"Other Water Body — Pehlad Pur Bangar, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.747222220273,77.0797222198302,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000068003.jpeg,semi_structured_kml,0.95
ASSET_WB_272250,"Lake/Pond — Pehlad Pur Bangar, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7502777803969,77.0763888902975,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000068002.jpeg,semi_structured_kml,0.95
ASSET_WB_272251,"Lake/Pond — Pehlad Pur Bangar, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.753055560439,77.0788888901879,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000068001.jpeg,semi_structured_kml,0.95
ASSET_WB_272252,"Lake/Pond — Pooth Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7761111101293,77.0466666697456,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000060002.jpeg,semi_structured_kml,0.95
ASSET_WB_272253,"Lake/Pond — Pooth Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7708333301438,77.050555559822,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000060001.jpeg,semi_structured_kml,0.95
ASSET_WB_272254,"Lake/Pond — Sanoth, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8141666697711,77.0708333296002,No,Natural,Co-operative,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000061001.jpeg,semi_structured_kml,0.95
ASSET_WB_272255,"Lake/Pond — Sultanpur Dabas, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7686111098315,77.0413888898407,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000063001.jpeg,semi_structured_kml,0.95
ASSET_WB_272256,"Lake/Pond — Sultanpur Dabas, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7633333301493,77.0388888898282,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000063002.jpeg,semi_structured_kml,0.95
ASSET_WB_272257,"Lake/Pond — Sultanpur Dabas, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7669444401963,77.0277777800344,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000063003.jpeg,semi_structured_kml,0.95
ASSET_WB_272258,"Lake/Pond — Tikri Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8300000001905,77.1236111098276,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000064002.jpeg,semi_structured_kml,0.95
ASSET_WB_272259,"Reservoir — Tikri Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8344444402213,77.1233333303977,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000064001.jpeg,semi_structured_kml,0.95
ASSET_WB_272260,"Lake/Pond — Tikri Khurd, North",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.8297222200104,77.1252777795692,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133001000003000064003.jpeg,semi_structured_kml,0.95
ASSET_WB_272261,"Lake/Pond — Badar Pur Khadar, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7841666698296,77.2302777803545,No,Natural,Panchayat,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000070001.jpeg,semi_structured_kml,0.95
ASSET_WB_272262,"Lake/Pond — Baqiabad, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7277777803924,77.2455555600616,No,Natural,State WRD/State Irrigation,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000071001.jpeg,semi_structured_kml,0.95
ASSET_WB_272263,"Other Water Body — Bihari Pur, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7125000003097,77.2605555598887,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000072001.jpeg,semi_structured_kml,0.95
ASSET_WB_272264,"Other Water Body — Jeevanpur/Johripur, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7174999998247,77.2813888898929,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000080002.jpeg,semi_structured_kml,0.95
ASSET_WB_272265,"Other Water Body — Jeevanpur/Johripur, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7174999998247,77.2813888898929,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000080001.jpeg,semi_structured_kml,0.95
ASSET_WB_272266,"Other Water Body — Karawal Nagar, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7272222201631,77.2688888896467,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000079002.jpeg,semi_structured_kml,0.95
ASSET_WB_272267,"Other Water Body — Karawal Nagar, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7269444399178,77.2694444396432,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000079001.jpeg,semi_structured_kml,0.95
ASSET_WB_272268,"Lake/Pond — Pur Delhi, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7416666701066,77.2244444396198,No,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000073001.jpeg,semi_structured_kml,0.95
ASSET_WB_272269,"Other Water Body — Pur Shahdara, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.7427777803394,77.2205555603587,Yes,Natural,Other private body,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000074001.jpeg,semi_structured_kml,0.95
ASSET_WB_272270,"Lake/Pond — Sabhapur Delhi, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,completed,28.7466666703007,77.2227777800234,No,Natural,Other private body,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000075002.jpeg,semi_structured_kml,0.95
ASSET_WB_272271,"Other Water Body — Sabhapur Delhi, North East",water_body,REG_DELHI,SCH_AMRUT,ACT_DDA,,encroached,28.7500000001722,77.2566666699179,Yes,Natural,Other Govt.Agency,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_133002000004000075001.jpeg,semi_structured_kml,0.95
